trade_id,entry_time,exit_time,duration_minutes,direction,entry_price,exit_price,stop_loss,take_profit,exit_reason,pnl,pnl_pct,risk_reward_achieved,max_profit_pct,max_loss_pct,candles_in_trade,position_size,commission,swap,net_pnl
T178,2024-01-03 23:38:00,2024-01-03 23:39:00,1.0,SELL,2053.968,2054.89,2055.1000000000004,2052.8359999999993,Early: EMA crossback,-0.92,-0.04,-0.81,0,-0.04,1,0.01,0,0,-0.92
T179,2024-01-03 23:39:00,2024-01-03 23:40:00,1.0,BUY,2054.892,2053.59,2053.49,2056.294,Early: EMA crossback,-1.3,-0.06,-0.93,0,-0.06,1,0.01,0,0,-1.3
T180,2024-01-03 23:40:00,2024-01-03 23:43:00,3.0,SELL,2053.588,2054.96,2055.09,2052.0860000000002,Early: EMA crossback,-1.37,-0.07,-0.91,0.04,-0.07,3,0.01,0,0,-1.37
T181,2024-01-03 23:43:00,2024-01-03 23:44:00,1.0,BUY,2054.962,2056.184,2053.74,2056.184,TP hit,1.22,0.06,1.0,0.09,0,1,0.01,0,0,1.22
T182,2024-01-04 00:24:00,2024-01-04 00:49:00,25.0,SELL,2054.208,2049.97,2060.77,2047.6460000000002,Early: Price stalled for 10 candles,4.24,0.21,0.65,0.29,0,25,0.01,0,0,4.24
T183,2024-01-04 03:12:00,2024-01-04 03:14:00,2.0,BUY,2050.4519999999998,2052.2239999999997,2048.68,2052.2239999999997,TP hit,1.77,0.09,1.0,0.1,0,2,0.01,0,0,1.77
T184,2024-01-04 03:37:00,2024-01-04 03:38:00,1.0,SELL,2050.438,2051.08,2051.23,2049.646,Early: EMA crossback,-0.64,-0.03,-0.81,0,-0.03,1,0.01,0,0,-0.64
T185,2024-01-04 03:38:00,2024-01-04 03:41:00,3.0,BUY,2051.082,2050.0699999999997,2050.0699999999997,2052.094,SL hit,-1.01,-0.05,-1.0,0.04,-0.07,3,0.01,0,0,-1.01
T186,2024-01-04 03:41:00,2024-01-04 03:51:00,10.0,SELL,2049.738,2047.2259999999997,2052.25,2047.2259999999997,TP hit,2.51,0.12,1.0,0.16,-0.02,10,0.01,0,0,2.51
T187,2024-01-04 05:49:00,2024-01-04 05:50:00,1.0,BUY,2043.8719999999998,2043.05,2041.55,2046.1939999999997,Early: EMA crossback,-0.82,-0.04,-0.35,0,-0.04,1,0.01,0,0,-0.82
T188,2024-01-04 05:50:00,2024-01-04 05:51:00,1.0,SELL,2043.048,2043.88,2044.25,2041.846,Early: EMA crossback,-0.83,-0.04,-0.69,0,-0.04,1,0.01,0,0,-0.83
T189,2024-01-04 05:51:00,2024-01-04 06:01:00,10.0,BUY,2043.882,2045.4440000000002,2042.32,2045.4440000000002,TP hit,1.56,0.08,1.0,0.13,-0.02,10,0.01,0,0,1.56
T190,2024-01-04 08:38:00,2024-01-04 08:39:00,1.0,SELL,2059.0080000000003,2060.04,2061.82,2056.1960000000004,Early: EMA crossback,-1.03,-0.05,-0.37,0,-0.05,1,0.01,0,0,-1.03
T191,2024-01-04 08:39:00,2024-01-04 08:40:00,1.0,BUY,2060.042,2061.404,2058.68,2061.404,TP hit,1.36,0.07,1.0,0.11,0,1,0.01,0,0,1.36
T192,2024-01-04 09:29:00,2024-01-04 09:31:00,2.0,SELL,2066.638,2063.9459999999995,2069.3300000000004,2063.9459999999995,TP hit,2.69,0.13,1.0,0.22,0,2,0.01,0,0,2.69
T193,2024-01-04 09:35:00,2024-01-04 09:36:00,1.0,BUY,2066.832,2068.794,2064.87,2068.794,TP hit,1.96,0.09,1.0,0.18,0,1,0.01,0,0,1.96
T194,2024-01-04 09:36:00,2024-01-04 09:39:00,3.0,BUY,2070.572,2066.47,2066.47,2074.6740000000004,SL hit,-4.1,-0.2,-1.0,0.07,-0.31,3,0.01,0,0,-4.1
T195,2024-01-04 09:39:00,2024-01-04 09:41:00,2.0,SELL,2064.058,2067.3,2067.3,2060.816,SL hit,-3.24,-0.16,-1.0,0.02,-0.18,2,0.01,0,0,-3.24
T196,2024-01-04 09:41:00,2024-01-04 09:43:00,2.0,BUY,2067.682,2063.47,2063.23,2072.1339999999996,Early: EMA crossback,-4.21,-0.2,-0.95,0,-0.2,2,0.01,0,0,-4.21
T197,2024-01-04 09:43:00,2024-01-04 09:48:00,5.0,SELL,2063.468,2059.1959999999995,2067.7400000000002,2059.1959999999995,TP hit,4.27,0.21,1.0,0.3,-0.01,5,0.01,0,0,4.27
T198,2024-01-04 12:26:00,2024-01-04 12:27:00,1.0,BUY,2035.642,2037.374,2033.91,2037.374,TP hit,1.73,0.09,1.0,0.09,0,1,0.01,0,0,1.73
T199,2024-01-04 12:28:00,2024-01-04 12:29:00,1.0,SELL,2034.8880000000001,2035.53,2037.79,2031.9860000000003,Early: EMA crossback,-0.64,-0.03,-0.22,0,-0.03,1,0.01,0,0,-0.64
T200,2024-01-04 12:29:00,2024-01-04 12:31:00,2.0,BUY,2035.532,2036.6739999999998,2034.39,2036.6739999999998,TP hit,1.14,0.06,1.0,0.21,0,2,0.01,0,0,1.14
T201,2024-01-04 13:24:00,2024-01-04 13:27:00,3.0,SELL,2038.3980000000001,2035.8660000000002,2040.93,2035.8660000000002,TP hit,2.53,0.12,1.0,0.14,-0.05,3,0.01,0,0,2.53
T202,2024-01-04 14:10:00,2024-01-04 14:11:00,1.0,BUY,2032.132,2035.064,2029.2,2035.064,TP hit,2.93,0.14,1.0,0.19,0,1,0.01,0,0,2.93
T203,2024-01-04 14:14:00,2024-01-04 14:19:00,5.0,SELL,2027.508,2019.536,2035.48,2019.536,TP hit,7.97,0.39,1.0,0.41,-0.07,5,0.01,0,0,7.97
T001,2024-01-01 03:44:00,2024-01-01 03:45:00,1.0,BUY,2028.302,2027.19,2026.41,2031.1399999999996,Early: EMA crossback,-1.11,-0.05,-0.59,0,-0.05,1,0.01,0,0,-1.11
T002,2024-01-01 03:45:00,2024-01-01 03:48:00,3.0,SELL,2027.188,2028.46,2028.46,2025.2800000000002,SL hit,-1.27,-0.06,-1.0,0,-0.07,3,0.01,0,0,-1.27
T003,2024-01-01 03:48:00,2024-01-01 03:49:00,1.0,BUY,2028.652,2027.2,2027.2,2030.83,SL hit,-1.45,-0.07,-1.0,0,-0.11,1,0.01,0,0,-1.45
T004,2024-01-01 03:49:00,2024-01-01 04:01:00,12.0,SELL,2026.328,2024.54,2028.85,2022.545,Early: Price stalled for 10 candles,1.79,0.09,0.71,0.09,-0.04,12,0.01,0,0,1.79
T005,2024-01-01 05:37:00,2024-01-01 05:47:00,10.0,BUY,2018.942,2018.03,2017.38,2021.2849999999999,Early: EMA crossback,-0.91,-0.05,-0.58,0.1,-0.05,10,0.01,0,0,-0.91
T006,2024-01-01 05:47:00,2024-01-01 05:49:00,2.0,SELL,2018.028,2015.3100000000002,2019.84,2015.3100000000002,TP hit,2.72,0.13,1.5,0.17,-0.01,2,0.01,0,0,2.72
T007,2024-01-01 06:27:00,2024-01-01 06:30:00,3.0,BUY,2018.042,2015.22,2014.75,2022.9799999999998,Early: EMA crossback,-2.82,-0.14,-0.86,0,-0.14,3,0.01,0,0,-2.82
T008,2024-01-01 06:30:00,2024-01-01 06:41:00,11.0,SELL,2015.218,2011.5850000000005,2017.6399999999999,2011.5850000000005,TP hit,3.63,0.18,1.5,0.19,-0.07,11,0.01,0,0,3.63
T009,2024-01-01 06:50:00,2024-01-01 06:57:00,7.0,BUY,2017.3719999999998,2016.08,2015.8700000000001,2019.6249999999995,Early: EMA crossback,-1.29,-0.06,-0.86,0.06,-0.06,7,0.01,0,0,-1.29
T010,2024-01-01 06:57:00,2024-01-01 07:05:00,8.0,SELL,2016.078,2017.45,2018.8999999999999,2011.8450000000003,Early: EMA crossback,-1.37,-0.07,-0.49,0.13,-0.07,8,0.01,0,0,-1.37
T011,2024-01-01 07:05:00,2024-01-01 07:09:00,4.0,BUY,2017.452,2015.46,2014.51,2021.865,Early: EMA crossback,-1.99,-0.1,-0.68,0.03,-0.1,4,0.01,0,0,-1.99
T012,2024-01-01 07:09:00,2024-01-01 07:19:00,10.0,SELL,2015.458,2013.22,2019.26,2009.755,Early: Price stalled for 10 candles,2.24,0.11,0.59,0.11,-0.03,10,0.01,0,0,2.24
T013,2024-01-01 07:22:00,2024-01-01 07:32:00,10.0,BUY,2017.152,2017.11,2015.26,2019.9900000000002,Early: Price stalled for 10 candles,-0.04,-0.0,-0.02,0.08,-0.0,10,0.01,0,0,-0.04
T014,2024-01-01 07:34:00,2024-01-01 07:47:00,13.0,SELL,2015.198,2016.57,2017.6499999999999,2011.5200000000004,Early: EMA crossback,-1.37,-0.07,-0.56,0.16,-0.07,13,0.01,0,0,-1.37
T015,2024-01-01 07:47:00,2024-01-01 07:52:00,5.0,BUY,2016.572,2018.9749999999997,2014.97,2018.9749999999997,TP hit,2.4,0.12,1.5,0.14,0,5,0.01,0,0,2.4
T016,2024-01-01 08:09:00,2024-01-01 08:24:00,15.0,SELL,2016.948,2007.7050000000004,2023.11,2007.7050000000004,TP hit,9.24,0.46,1.5,0.47,0,15,0.01,0,0,9.24
T017,2024-01-01 09:41:00,2024-01-01 09:46:00,5.0,BUY,2010.822,2007.66,2007.66,2015.5649999999996,SL hit,-3.16,-0.16,-1.0,0.02,-0.28,5,0.01,0,0,-3.16
T018,2024-01-01 09:46:00,2024-01-01 09:56:00,10.0,SELL,2005.108,2009.36,2009.5,1998.52,Early: EMA crossback,-4.25,-0.21,-0.97,0.28,-0.21,10,0.01,0,0,-4.25
T019,2024-01-01 09:56:00,2024-01-01 09:59:00,3.0,BUY,2009.3619999999999,2015.7699999999995,2005.0900000000001,2015.7699999999995,TP hit,6.41,0.32,1.5,0.36,0,3,0.01,0,0,6.41
T020,2024-01-01 11:28:00,2024-01-01 11:30:00,2.0,SELL,2019.558,2021.28,2025.8899999999999,2010.0600000000002,Early: EMA crossback,-1.72,-0.09,-0.27,0.01,-0.09,2,0.01,0,0,-1.72
T021,2024-01-01 11:30:00,2024-01-01 11:33:00,3.0,BUY,2021.282,2024.8549999999996,2018.9,2024.8549999999996,TP hit,3.57,0.18,1.5,0.18,0,3,0.01,0,0,3.57
T022,2024-01-01 11:38:00,2024-01-01 11:40:00,2.0,SELL,2020.9180000000001,2022.43,2022.43,2018.65,SL hit,-1.51,-0.07,-1.0,0,-0.14,2,0.01,0,0,-1.51
T023,2024-01-01 11:40:00,2024-01-01 11:49:00,9.0,BUY,2023.8419999999999,2028.2549999999997,2020.9,2028.2549999999997,TP hit,4.41,0.22,1.5,0.23,0,9,0.01,0,0,4.41
T024,2024-01-01 12:17:00,2024-01-01 12:18:00,1.0,SELL,2023.458,2023.67,2027.1299999999999,2017.9500000000003,Early: EMA crossback,-0.21,-0.01,-0.06,0,-0.01,1,0.01,0,0,-0.21
T025,2024-01-01 12:18:00,2024-01-01 12:19:00,1.0,BUY,2023.672,2024.35,2023.22,2024.35,TP hit,0.68,0.03,1.5,0.16,0,1,0.01,0,0,0.68
T026,2024-01-01 12:34:00,2024-01-01 12:37:00,3.0,SELL,2023.928,2021.8400000000004,2025.32,2021.8400000000004,TP hit,2.09,0.1,1.5,0.21,-0.03,3,0.01,0,0,2.09
T027,2024-01-01 12:46:00,2024-01-01 13:09:00,23.0,BUY,2026.972,2024.16,2019.98,2037.46,Early: EMA crossback,-2.81,-0.14,-0.4,0.31,-0.14,23,0.01,0,0,-2.81
T028,2024-01-01 13:09:00,2024-01-01 13:11:00,2.0,SELL,2024.1580000000001,2028.01,2032.22,2012.0650000000003,Early: EMA crossback,-3.85,-0.19,-0.48,0.03,-0.19,2,0.01,0,0,-3.85
T029,2024-01-01 13:11:00,2024-01-01 13:13:00,2.0,BUY,2028.012,2024.69,2023.21,2035.2149999999997,Early: EMA crossback,-3.32,-0.16,-0.69,0,-0.16,2,0.01,0,0,-3.32
T030,2024-01-01 13:13:00,2024-01-01 13:15:00,2.0,SELL,2024.688,2027.12,2027.24,2020.8600000000001,Early: EMA crossback,-2.43,-0.12,-0.95,0.01,-0.12,2,0.01,0,0,-2.43
T031,2024-01-01 13:15:00,2024-01-01 13:29:00,14.0,BUY,2027.1219999999998,2031.5349999999994,2024.18,2031.5349999999994,TP hit,4.41,0.22,1.5,0.34,-0.09,14,0.01,0,0,4.41
T032,2024-01-01 13:31:00,2024-01-01 13:41:00,10.0,SELL,2023.988,2013.815,2030.77,2013.815,TP hit,10.17,0.5,1.5,0.61,0,10,0.01,0,0,10.17
T033,2024-01-01 13:48:00,2024-01-01 13:49:00,1.0,BUY,2026.492,2023.28,2019.9,2036.3799999999997,Early: EMA crossback,-3.21,-0.16,-0.49,0,-0.16,1,0.01,0,0,-3.21
T034,2024-01-01 13:49:00,2024-01-01 13:50:00,1.0,SELL,2023.278,2025.8,2027.53,2016.9,Early: EMA crossback,-2.52,-0.12,-0.59,0,-0.12,1,0.01,0,0,-2.52
T035,2024-01-01 13:50:00,2024-01-01 13:58:00,8.0,BUY,2025.802,2024.46,2023.0800000000002,2029.8849999999995,Early: EMA crossback,-1.34,-0.07,-0.49,0.19,-0.07,8,0.01,0,0,-1.34
T036,2024-01-01 13:58:00,2024-01-01 13:59:00,1.0,SELL,2024.458,2025.62,2025.62,2022.7150000000004,SL hit,-1.16,-0.06,-1.0,0,-0.16,1,0.01,0,0,-1.16
T037,2024-01-01 13:59:00,2024-01-01 14:01:00,2.0,BUY,2027.682,2032.8899999999999,2024.21,2032.8899999999999,TP hit,5.21,0.26,1.5,0.3,0,2,0.01,0,0,5.21
T038,2024-01-01 16:34:00,2024-01-01 16:41:00,7.0,SELL,2067.088,2057.59,2073.42,2057.59,TP hit,9.5,0.46,1.5,0.61,0,7,0.01,0,0,9.5
T039,2024-01-01 16:51:00,2024-01-01 16:55:00,4.0,BUY,2068.212,2066.48,2066.08,2071.41,Early: EMA crossback,-1.73,-0.08,-0.81,0.15,-0.08,4,0.01,0,0,-1.73
T040,2024-01-01 16:55:00,2024-01-01 16:56:00,1.0,SELL,2066.478,2067.82,2068.02,2064.165,Early: EMA crossback,-1.34,-0.06,-0.87,0,-0.06,1,0.01,0,0,-1.34
T041,2024-01-01 16:56:00,2024-01-01 16:57:00,1.0,BUY,2067.822,2066.1499999999996,2066.1499999999996,2070.330000000001,SL hit,-1.67,-0.08,-1.0,0,-0.08,1,0.01,0,0,-1.67
T042,2024-01-01 16:57:00,2024-01-01 16:58:00,1.0,SELL,2066.088,2068.25,2068.25,2062.8450000000003,SL hit,-2.16,-0.1,-1.0,0,-0.21,1,0.01,0,0,-2.16
T043,2024-01-01 16:58:00,2024-01-01 17:02:00,4.0,BUY,2070.532,2077.5550000000003,2065.85,2077.5550000000003,TP hit,7.02,0.34,1.5,0.36,0,4,0.01,0,0,7.02
T044,2024-01-01 19:16:00,2024-01-01 19:19:00,3.0,SELL,2082.788,2086.56,2086.79,2076.785,Early: EMA crossback,-3.77,-0.18,-0.94,0,-0.18,3,0.01,0,0,-3.77
T045,2024-01-01 19:19:00,2024-01-01 19:24:00,5.0,BUY,2086.562,2084.1699999999996,2084.1699999999996,2090.1500000000005,SL hit,-2.39,-0.11,-1.0,0.08,-0.31,5,0.01,0,0,-2.39
T046,2024-01-01 19:24:00,2024-01-01 19:38:00,14.0,SELL,2080.148,2069.0150000000003,2087.57,2069.0150000000003,TP hit,11.13,0.54,1.5,0.62,-0.21,14,0.01,0,0,11.13
T047,2024-01-02 00:09:00,2024-01-02 00:29:00,20.0,BUY,2044.262,2042.11,2040.6100000000001,2049.74,Early: EMA crossback,-2.15,-0.11,-0.59,0.21,-0.11,20,0.01,0,0,-2.15
T048,2024-01-02 00:29:00,2024-01-02 00:30:00,1.0,SELL,2042.108,2043.3799999999999,2043.3799999999999,2040.2,SL hit,-1.27,-0.06,-1.0,0,-0.13,1,0.01,0,0,-1.27
T049,2024-01-02 00:30:00,2024-01-02 00:51:00,21.0,BUY,2044.682,2046.35,2041.57,2049.3500000000004,Early: Price stalled for 10 candles,1.67,0.08,0.54,0.18,-0.0,21,0.01,0,0,1.67
T050,2024-01-02 00:55:00,2024-01-02 00:58:00,3.0,SELL,2042.778,2043.33,2044.82,2039.7150000000001,Early: EMA crossback,-0.55,-0.03,-0.27,0.04,-0.03,3,0.01,0,0,-0.55
T051,2024-01-02 00:58:00,2024-01-02 00:59:00,1.0,BUY,2043.3319999999999,2042.4,2040.82,2047.1,Early: EMA crossback,-0.93,-0.05,-0.37,0,-0.05,1,0.01,0,0,-0.93
T052,2024-01-02 00:59:00,2024-01-02 01:00:00,1.0,SELL,2042.3980000000001,2040.6250000000005,2043.58,2040.6250000000005,TP hit,1.77,0.09,1.5,0.16,0,1,0.01,0,0,1.77
T053,2024-01-02 01:12:00,2024-01-02 01:14:00,2.0,BUY,2043.0919999999999,2041.75,2041.0800000000002,2046.1099999999994,Early: EMA crossback,-1.34,-0.07,-0.67,0.0,-0.07,2,0.01,0,0,-1.34
T054,2024-01-02 01:14:00,2024-01-02 01:19:00,5.0,SELL,2041.748,2043.4199999999998,2043.4199999999998,2039.2400000000002,SL hit,-1.67,-0.08,-1.0,0,-0.13,5,0.01,0,0,-1.67
T055,2024-01-02 01:19:00,2024-01-02 01:20:00,1.0,BUY,2044.462,2042.83,2042.1100000000001,2047.9899999999998,Early: EMA crossback,-1.63,-0.08,-0.69,0,-0.08,1,0.01,0,0,-1.63
T056,2024-01-02 01:20:00,2024-01-02 01:21:00,1.0,SELL,2042.828,2044.17,2044.82,2039.8400000000001,Early: EMA crossback,-1.34,-0.07,-0.67,0,-0.07,1,0.01,0,0,-1.34
T057,2024-01-02 01:21:00,2024-01-02 01:25:00,4.0,BUY,2044.172,2046.4699999999998,2042.64,2046.4699999999998,TP hit,2.3,0.11,1.5,0.14,0,4,0.01,0,0,2.3
T058,2024-01-02 01:36:00,2024-01-02 01:50:00,14.0,SELL,2040.778,2042.95,2043.98,2035.975,Early: EMA crossback,-2.17,-0.11,-0.68,0.04,-0.11,14,0.01,0,0,-2.17
T059,2024-01-02 01:50:00,2024-01-02 01:53:00,3.0,BUY,2042.952,2042.55,2041.93,2044.485,Early: EMA crossback,-0.4,-0.02,-0.39,0.03,-0.02,3,0.01,0,0,-0.4
T060,2024-01-02 01:53:00,2024-01-02 01:54:00,1.0,SELL,2042.548,2040.9550000000002,2043.61,2040.9550000000002,TP hit,1.59,0.08,1.5,0.12,0,1,0.01,0,0,1.59
T061,2024-01-02 02:01:00,2024-01-02 02:06:00,5.0,BUY,2042.962,2041.88,2039.3500000000001,2048.3799999999997,Early: EMA crossback,-1.08,-0.05,-0.3,0.06,-0.05,5,0.01,0,0,-1.08
T062,2024-01-02 02:06:00,2024-01-02 02:08:00,2.0,SELL,2041.8780000000002,2044.32,2044.32,2038.2150000000006,SL hit,-2.44,-0.12,-1.0,0,-0.13,2,0.01,0,0,-2.44
T063,2024-01-02 02:08:00,2024-01-02 02:13:00,5.0,BUY,2044.482,2042.38,2042.38,2047.6349999999998,SL hit,-2.1,-0.1,-1.0,0.06,-0.12,5,0.01,0,0,-2.1
T064,2024-01-02 02:13:00,2024-01-02 02:18:00,5.0,SELL,2042.038,2043.53,2044.0,2039.095,Early: EMA crossback,-1.49,-0.07,-0.76,0.05,-0.07,5,0.01,0,0,-1.49
T065,2024-01-02 02:18:00,2024-01-02 02:22:00,4.0,BUY,2043.532,2042.53,2042.24,2045.4699999999998,Early: EMA crossback,-1.0,-0.05,-0.78,0.08,-0.05,4,0.01,0,0,-1.0
T066,2024-01-02 02:22:00,2024-01-02 02:27:00,5.0,SELL,2042.528,2044.97,2045.35,2038.295,Early: EMA crossback,-2.44,-0.12,-0.87,0.08,-0.12,5,0.01,0,0,-2.44
T067,2024-01-02 02:27:00,2024-01-02 02:38:00,11.0,BUY,2044.972,2042.79,2042.13,2049.2349999999997,Early: EMA crossback,-2.18,-0.11,-0.77,0.04,-0.11,11,0.01,0,0,-2.18
T068,2024-01-02 02:38:00,2024-01-02 02:40:00,2.0,SELL,2042.788,2041.435,2043.69,2041.435,TP hit,1.35,0.07,1.5,0.08,-0.01,2,0.01,0,0,1.35
T069,2024-01-02 02:42:00,2024-01-02 02:44:00,2.0,SELL,2040.678,2043.26,2043.26,2036.8050000000003,SL hit,-2.58,-0.13,-1.0,0,-0.15,2,0.01,0,0,-2.58
T070,2024-01-02 02:44:00,2024-01-02 02:49:00,5.0,BUY,2043.802,2042.82,2042.3600000000001,2045.9649999999997,Early: EMA crossback,-0.98,-0.05,-0.68,0.0,-0.05,5,0.01,0,0,-0.98
T071,2024-01-02 02:49:00,2024-01-02 02:50:00,1.0,SELL,2042.818,2041.795,2043.5,2041.795,TP hit,1.02,0.05,1.5,0.08,0,1,0.01,0,0,1.02
T072,2024-01-02 02:55:00,2024-01-02 02:57:00,2.0,BUY,2043.042,2041.99,2041.99,2044.62,SL hit,-1.05,-0.05,-1.0,0.04,-0.09,2,0.01,0,0,-1.05
T073,2024-01-02 02:57:00,2024-01-02 03:07:00,10.0,SELL,2041.178,2043.32,2044.62,2036.0150000000003,Early: EMA crossback,-2.14,-0.1,-0.62,0.02,-0.1,10,0.01,0,0,-2.14
T074,2024-01-02 03:07:00,2024-01-02 03:10:00,3.0,BUY,2043.322,2044.6299999999997,2042.45,2044.6299999999997,TP hit,1.31,0.06,1.5,0.09,0,3,0.01,0,0,1.31
T075,2024-01-02 03:14:00,2024-01-02 03:16:00,2.0,SELL,2042.718,2043.43,2043.96,2040.855,Early: EMA crossback,-0.71,-0.03,-0.57,0.02,-0.03,2,0.01,0,0,-0.71
T076,2024-01-02 03:16:00,2024-01-02 03:17:00,1.0,BUY,2043.432,2041.38,2041.38,2046.5099999999998,SL hit,-2.05,-0.1,-1.0,0,-0.12,1,0.01,0,0,-2.05
T077,2024-01-02 03:17:00,2024-01-02 03:24:00,7.0,SELL,2040.958,2042.97,2043.8999999999999,2036.5450000000005,Early: EMA crossback,-2.01,-0.1,-0.68,0.07,-0.1,7,0.01,0,0,-2.01
T078,2024-01-02 03:24:00,2024-01-02 03:25:00,1.0,BUY,2042.972,2041.19,2040.1200000000001,2047.2499999999998,Early: EMA crossback,-1.78,-0.09,-0.62,0,-0.09,1,0.01,0,0,-1.78
T079,2024-01-02 03:25:00,2024-01-02 03:28:00,3.0,SELL,2041.188,2042.93,2043.07,2038.3650000000002,Early: EMA crossback,-1.74,-0.09,-0.93,0.08,-0.09,3,0.01,0,0,-1.74
T080,2024-01-02 03:28:00,2024-01-02 03:29:00,1.0,BUY,2042.932,2042.12,2040.96,2045.8899999999999,Early: EMA crossback,-0.81,-0.04,-0.41,0,-0.04,1,0.01,0,0,-0.81
T081,2024-01-02 03:29:00,2024-01-02 03:31:00,2.0,SELL,2042.118,2043.06,2043.06,2040.705,SL hit,-0.94,-0.05,-1.0,0.02,-0.09,2,0.01,0,0,-0.94
T082,2024-01-02 03:31:00,2024-01-02 03:38:00,7.0,BUY,2044.002,2042.05,2041.6100000000001,2047.5899999999997,Early: EMA crossback,-1.95,-0.1,-0.82,0.09,-0.1,7,0.01,0,0,-1.95
T083,2024-01-02 03:38:00,2024-01-02 03:45:00,7.0,SELL,2042.048,2039.51,2043.74,2039.51,TP hit,2.54,0.12,1.5,0.15,0,7,0.01,0,0,2.54
T084,2024-01-02 07:53:00,2024-01-02 07:55:00,2.0,BUY,2019.8319999999999,2021.35,2018.82,2021.35,TP hit,1.52,0.08,1.5,0.09,-0.01,2,0.01,0,0,1.52
T085,2024-01-02 08:34:00,2024-01-02 08:36:00,2.0,SELL,2020.988,2015.5550000000003,2024.61,2015.5550000000003,TP hit,5.43,0.27,1.5,0.27,0,2,0.01,0,0,5.43
T086,2024-01-02 09:26:00,2024-01-02 09:27:00,1.0,BUY,2018.522,2016.77,2016.77,2021.1499999999999,SL hit,-1.75,-0.09,-1.0,0,-0.22,1,0.01,0,0,-1.75
T087,2024-01-02 09:27:00,2024-01-02 09:32:00,5.0,SELL,2014.018,2006.8600000000001,2018.79,2006.8600000000001,TP hit,7.16,0.36,1.5,0.49,0,5,0.01,0,0,7.16
T088,2024-01-02 12:15:00,2024-01-02 12:16:00,1.0,BUY,1985.462,1983.99,1980.3300000000002,1993.1599999999999,Early: EMA crossback,-1.47,-0.07,-0.29,0,-0.07,1,0.01,0,0,-1.47
T089,2024-01-02 12:16:00,2024-01-02 12:19:00,3.0,SELL,1983.988,1985.7,1985.7,1981.42,SL hit,-1.71,-0.09,-1.0,0.05,-0.15,3,0.01,0,0,-1.71
T090,2024-01-02 12:19:00,2024-01-02 12:30:00,11.0,BUY,1986.972,1992.705,1983.15,1992.705,TP hit,5.73,0.29,1.5,0.29,-0.0,11,0.01,0,0,5.73
T091,2024-01-02 13:07:00,2024-01-02 13:08:00,1.0,SELL,1988.178,1991.08,1993.1399999999999,1980.7350000000006,Early: EMA crossback,-2.9,-0.15,-0.58,0,-0.15,1,0.01,0,0,-2.9
T092,2024-01-02 13:08:00,2024-01-02 13:11:00,3.0,BUY,1991.0819999999999,1987.81,1987.21,1996.8899999999996,Early: EMA crossback,-3.27,-0.16,-0.85,0.07,-0.16,3,0.01,0,0,-3.27
T093,2024-01-02 13:11:00,2024-01-02 13:17:00,6.0,SELL,1987.808,1990.9,1993.04,1979.96,Early: EMA crossback,-3.09,-0.16,-0.59,0.09,-0.16,6,0.01,0,0,-3.09
T094,2024-01-02 13:17:00,2024-01-02 13:24:00,7.0,BUY,1990.902,1988.4,1986.47,1997.5500000000002,Early: EMA crossback,-2.5,-0.13,-0.56,0.08,-0.13,7,0.01,0,0,-2.5
T095,2024-01-02 13:24:00,2024-01-02 13:25:00,1.0,SELL,1988.3980000000001,1989.83,1990.36,1985.4550000000004,Early: EMA crossback,-1.43,-0.07,-0.73,0,-0.07,1,0.01,0,0,-1.43
T096,2024-01-02 13:25:00,2024-01-02 13:28:00,3.0,BUY,1989.8319999999999,1989.03,1988.24,1992.2199999999998,Early: EMA crossback,-0.8,-0.04,-0.5,0.07,-0.04,3,0.01,0,0,-0.8
T097,2024-01-02 13:28:00,2024-01-02 13:30:00,2.0,SELL,1989.028,1986.0700000000002,1991.0,1986.0700000000002,TP hit,2.96,0.15,1.5,0.23,0,2,0.01,0,0,2.96
T098,2024-01-02 13:39:00,2024-01-02 13:41:00,2.0,BUY,1990.702,1987.54,1985.26,1998.865,Early: EMA crossback,-3.16,-0.16,-0.58,0.02,-0.16,2,0.01,0,0,-3.16
T099,2024-01-02 13:41:00,2024-01-02 13:42:00,1.0,SELL,1987.538,1991.12,1991.12,1982.1650000000002,SL hit,-3.58,-0.18,-1.0,0,-0.81,1,0.01,0,0,-3.58
T100,2024-01-02 13:42:00,2024-01-02 14:24:00,42.0,BUY,2003.562,1994.77,1987.0900000000001,2028.2699999999995,Early: EMA crossback,-8.79,-0.44,-0.53,0.68,-0.44,42,0.01,0,0,-8.79
T101,2024-01-02 14:24:00,2024-01-02 14:25:00,1.0,SELL,1994.768,1990.19,1997.82,1990.19,TP hit,4.58,0.23,1.5,0.28,0,1,0.01,0,0,4.58
T102,2024-01-02 14:41:00,2024-01-02 14:54:00,13.0,BUY,1997.542,1992.65,1988.17,2011.5999999999997,Early: EMA crossback,-4.89,-0.24,-0.52,0.22,-0.24,13,0.01,0,0,-4.89
T103,2024-01-02 14:54:00,2024-01-02 15:00:00,6.0,SELL,1992.6480000000001,1986.2250000000004,1996.93,1986.2250000000004,TP hit,6.42,0.32,1.5,0.42,0,6,0.01,0,0,6.42
T104,2024-01-02 16:46:00,2024-01-02 16:49:00,3.0,BUY,1973.772,1971.48,1969.21,1980.6149999999998,Early: EMA crossback,-2.29,-0.12,-0.5,0,-0.12,3,0.01,0,0,-2.29
